Date,Bitcoin,Ethereum,Cardano,XRP,Dogecoin
2023-07-13,31466.1,2004.77,0.3564,0.81502,0.070395
2023-07-14,30317.4,1938.05,0.3278,0.71818,0.068517
2023-07-15,30291.4,1931.42,0.3261,0.71453,0.071951
2023-07-16,30235.5,1922.45,0.3145,0.74704,0.06953
2023-07-17,30139.7,1911.24,0.3118,0.73749,0.069836
2023-07-18,29866.8,1897.58,0.3093,0.77895,0.068665
2023-07-19,29909.7,1888.65,0.3226,0.81982,0.070033
2023-07-20,29801.0,1891.23,0.3158,0.794,0.070578
2023-07-21,29903.1,1891.75,0.3127,0.77131,0.073136
2023-07-22,29788.9,1866.25,0.31,0.73291,0.070481
2023-07-23,30085.9,1888.85,0.3171,0.73844,0.071785
2023-07-24,29178.1,1850.04,0.3053,0.70223,0.074199
2023-07-25,29228.6,1857.67,0.3036,0.70898,0.081847
2023-07-26,29352.2,1872.0,0.3069,0.71628,0.077948
2023-07-27,29222.7,1861.32,0.3077,0.71391,0.077616
2023-07-28,29315.0,1874.23,0.3099,0.71228,0.077177
2023-07-29,29353.5,1880.55,0.3129,0.71207,0.080109
2023-07-30,29281.7,1861.81,0.3157,0.70461,0.078021
2023-07-31,29232.4,1856.17,0.307,0.69765,0.077831
2023-08-01,29712.2,1874.21,0.3103,0.70703,0.078132
2023-08-02,29173.7,1840.21,0.2994,0.68508,0.074214
2023-08-03,29189.3,1835.98,0.2925,0.66326,0.073584
2023-08-04,29105.5,1830.24,0.2935,0.63556,0.073453
2023-08-05,29068.1,1836.48,0.2938,0.62879,0.075703
2023-08-06,29081.3,1830.28,0.2922,0.62397,0.074255
2023-08-07,29204.2,1829.11,0.291,0.62314,0.073537
2023-08-08,29777.4,1856.24,0.2975,0.64191,0.074973
2023-08-09,29578.0,1855.36,0.3013,0.64328,0.075398
2023-08-10,29449.0,1852.46,0.2964,0.6329,0.075868
2023-08-11,29420.8,1848.88,0.2933,0.63176,0.075716
2023-08-12,29428.2,1849.94,0.2919,0.62743,0.076701
2023-08-13,29300.1,1840.73,0.2896,0.62565,0.074799
2023-08-14,29426.7,1845.51,0.2906,0.63418,0.074687
2023-08-15,29195.3,1828.98,0.2822,0.61039,0.070933
2023-08-16,28726.3,1807.81,0.2748,0.589,0.067209
2023-08-17,26635.7,1683.89,0.2552,0.50662,0.061029
2023-08-18,26053.2,1661.26,0.2639,0.50597,0.063239
2023-08-19,26099.4,1669.67,0.2687,0.51999,0.063792
2023-08-20,26190.8,1685.24,0.2704,0.5385,0.063837
2023-08-21,26126.0,1667.6,0.2628,0.5244,0.062511
2023-08-22,26039.9,1634.29,0.2585,0.52072,0.062571
2023-08-23,26436.2,1679.93,0.2681,0.53008,0.063797
2023-08-24,26177.0,1660.89,0.2659,0.51862,0.063075
2023-08-25,26057.2,1653.74,0.2612,0.52567,0.063118
2023-08-26,26017.1,1647.05,0.261,0.52309,0.06289
2023-08-27,26100.6,1658.33,0.2634,0.5236,0.063176
2023-08-28,26118.9,1653.22,0.2676,0.52319,0.063447
2023-08-29,27723.9,1729.69,0.2726,0.53996,0.066413
2023-08-30,27298.8,1705.22,0.2654,0.52838,0.065892
2023-08-31,25937.3,1645.82,0.2554,0.51099,0.063756
2023-09-01,25803.2,1629.0,0.2551,0.49804,0.063886
2023-09-02,25869.7,1637.05,0.2562,0.49883,0.063475
2023-09-03,25971.0,1635.85,0.2558,0.50473,0.063148
2023-09-04,25823.3,1630.51,0.2561,0.50855,0.063255
2023-09-05,25790.2,1634.46,0.2578,0.50556,0.064019
2023-09-06,25758.0,1633.18,0.2577,0.50323,0.063641
2023-09-07,26249.8,1648.09,0.258,0.50499,0.063651
2023-09-08,25909.5,1636.45,0.2544,0.50499,0.063691
2023-09-09,25901.1,1635.56,0.2533,0.50379,0.063377
2023-09-10,25840.2,1617.44,0.249,0.49691,0.06131
2023-09-11,25166.4,1551.89,0.2421,0.47432,0.06048
2023-09-12,25834.5,1592.5,0.2454,0.48017,0.060882
2023-09-13,26223.0,1607.63,0.2486,0.48328,0.061259
2023-09-14,26524.7,1626.49,0.2513,0.48912,0.062093
2023-09-15,26601.0,1641.31,0.2506,0.50049,0.062499
2023-09-16,26562.0,1634.41,0.2503,0.49969,0.062131
2023-09-17,26529.1,1622.65,0.2471,0.49257,0.061476
2023-09-18,26763.5,1636.92,0.2515,0.50297,0.061987
2023-09-19,27209.2,1643.08,0.2548,0.5138,0.062688
2023-09-20,27125.0,1622.28,0.2517,0.52117,0.062625
2023-09-21,26570.0,1584.03,0.245,0.50716,0.061311
2023-09-22,26581.9,1593.1,0.2449,0.51211,0.061521
2023-09-23,26579.2,1593.89,0.2461,0.5076,0.061516
2023-09-24,26251.5,1580.55,0.2428,0.50207,0.06069
2023-09-25,26302.7,1588.62,0.2459,0.50565,0.06094
2023-09-26,26218.9,1594.04,0.2454,0.50196,0.060609
2023-09-27,26366.1,1598.49,0.2446,0.49947,0.060515
2023-09-28,27022.6,1652.89,0.2489,0.50971,0.061496
2023-09-29,26909.8,1667.72,0.2494,0.52171,0.062132
2023-09-30,26962.7,1670.92,0.254,0.51482,0.062072
2023-10-01,27974.5,1732.89,0.2658,0.52389,0.06318
2023-10-02,27505.3,1662.79,0.2591,0.51229,0.062007
2023-10-03,27428.4,1656.88,0.261,0.53891,0.061374
2023-10-04,27790.9,1647.05,0.259,0.53264,0.061467
2023-10-05,27410.3,1611.58,0.2601,0.52283,0.06085
2023-10-06,27936.9,1645.62,0.2646,0.52539,0.061366
2023-10-07,27961.1,1633.58,0.2587,0.52152,0.061425
2023-10-08,27922.7,1632.85,0.2564,0.51752,0.060957
2023-10-09,27581.4,1579.74,0.2513,0.5026,0.058727
2023-10-10,27391.0,1567.6,0.2491,0.49642,0.059133
2023-10-11,26876.6,1566.88,0.248,0.48898,0.058511
2023-10-12,26761.1,1539.7,0.246,0.48299,0.057899
2023-10-13,26863.5,1552.17,0.2458,0.48512,0.058392
2023-10-14,26852.8,1554.96,0.247,0.48651,0.059846
2023-10-15,27161.2,1557.66,0.2473,0.48739,0.059304
2023-10-16,28509.7,1599.48,0.2512,0.49777,0.060009
2023-10-17,28403.6,1564.99,0.2464,0.4911,0.059034
2023-10-18,28321.7,1563.43,0.243,0.48771,0.058581
2023-10-19,28723.0,1566.79,0.2469,0.51964,0.058878
2023-10-20,29674.5,1603.89,0.2512,0.51503,0.059906
2023-10-21,29912.9,1628.94,0.2586,0.52109,0.061203
2023-10-22,29984.2,1663.35,0.2639,0.5226,0.061683
2023-10-23,33041.8,1763.75,0.2806,0.54725,0.067445
2023-10-24,33917.0,1784.88,0.2791,0.55889,0.066567
2023-10-25,34496.8,1787.0,0.2808,0.55521,0.06832
2023-10-26,34153.7,1803.13,0.2872,0.55347,0.07185
2023-10-27,33901.8,1779.54,0.2893,0.54296,0.067796
2023-10-28,34082.6,1776.21,0.2911,0.54461,0.069016
2023-10-29,34526.7,1794.96,0.2954,0.55607,0.069358
2023-10-30,34477.9,1809.05,0.303,0.57819,0.069583
2023-10-31,34650.6,1815.13,0.293,0.59958,0.068279
2023-11-01,35423.8,1846.6,0.3073,0.60875,0.068957
2023-11-02,34931.4,1800.27,0.323,0.60542,0.067893
2023-11-03,34718.7,1832.29,0.3291,0.61211,0.068087
2023-11-04,35065.8,1855.72,0.3278,0.61507,0.06909
2023-11-05,35019.4,1892.36,0.3417,0.66051,0.071116
2023-11-06,35042.0,1900.98,0.3623,0.71484,0.076426
2023-11-07,35426.1,1885.97,0.3513,0.68517,0.073382
2023-11-08,35636.9,1889.29,0.3578,0.68713,0.075306
2023-11-09,36700.5,2120.16,0.3682,0.66659,0.073549
2023-11-10,37303.0,2077.78,0.3863,0.65969,0.075427
2023-11-11,37150.5,2053.42,0.3844,0.66275,0.078567
2023-11-12,37064.4,2044.61,0.3835,0.66161,0.077925
2023-11-13,36478.3,2054.18,0.3569,0.67037,0.074566
2023-11-14,35549.3,1979.1,0.3578,0.62942,0.072423
2023-11-15,37874.9,2058.93,0.3787,0.6481,0.076243
2023-11-16,36161.2,1961.76,0.3709,0.61198,0.079556
2023-11-17,36595.4,1960.8,0.3672,0.61321,0.086521
2023-11-18,36568.6,1961.72,0.3772,0.61058,0.080271
2023-11-19,37354.2,2011.01,0.3841,0.62546,0.080451
2023-11-20,37454.1,2021.49,0.3803,0.61219,0.07771
2023-11-21,35813.6,1934.62,0.3569,0.57879,0.071804
2023-11-22,37410.8,2063.05,0.3802,0.61071,0.075737
2023-11-23,37293.1,2061.92,0.387,0.62034,0.076126
2023-11-24,37717.3,2080.62,0.3861,0.62119,0.078148
2023-11-25,37787.0,2083.09,0.394,0.62254,0.078812
2023-11-26,37451.8,2062.64,0.3873,0.61542,0.07864
2023-11-27,37248.6,2027.51,0.3778,0.60339,0.078791
2023-11-28,37823.3,2048.47,0.3853,0.60875,0.080737
2023-11-29,37855.5,2028.99,0.3817,0.60829,0.080401
2023-11-30,37712.9,2051.56,0.3757,0.6054,0.08339
2023-12-01,38688.2,2087.21,0.3839,0.61158,0.083819
2023-12-02,39458.4,2164.79,0.397,0.61904,0.086119
2023-12-03,39970.2,2192.79,0.3947,0.62209,0.085677
2023-12-04,41987.8,2243.54,0.4068,0.62384,0.09178
2023-12-05,44076.2,2293.34,0.4252,0.62011,0.094188
2023-12-06,43776.3,2233.45,0.4425,0.63963,0.094903
2023-12-07,43289.7,2355.8,0.4544,0.64156,0.095879
2023-12-08,44175.5,2358.42,0.5453,0.67239,0.101504
2023-12-09,43718.4,2340.55,0.5779,0.65848,0.098411
2023-12-10,43791.0,2352.26,0.5946,0.66166,0.101711
2023-12-11,41256.1,2225.34,0.5505,0.61856,0.09409
2023-12-12,41487.0,2203.49,0.5781,0.61898,0.093791
2023-12-13,42884.5,2260.18,0.6671,0.6272,0.096394
2023-12-14,43025.9,2315.64,0.6434,0.63156,0.098382
2023-12-15,41929.0,2220.41,0.6004,0.61548,0.093013
2023-12-16,42271.7,2229.07,0.6082,0.62035,0.097144
2023-12-17,41368.7,2197.04,0.5803,0.61029,0.092901
2023-12-18,42659.7,2218.8,0.6027,0.61239,0.092116
2023-12-19,42259.3,2177.44,0.576,0.60448,0.090198
2023-12-20,43662.8,2202.19,0.5897,0.61697,0.09148
2023-12-21,43865.9,2239.62,0.6354,0.62405,0.094956
2023-12-22,43968.9,2324.23,0.6226,0.6243,0.095031
2023-12-23,43710.4,2308.61,0.6128,0.61952,0.093474
2023-12-24,42981.5,2263.57,0.5914,0.61202,0.091716
2023-12-25,43578.5,2271.38,0.6243,0.64607,0.094345
2023-12-26,42513.3,2230.74,0.6083,0.62196,0.091366
2023-12-27,43446.5,2378.63,0.6335,0.63437,0.093609
2023-12-28,42581.1,2344.47,0.616,0.63451,0.091773
2023-12-29,42072.4,2299.24,0.6083,0.62296,0.090973
2023-12-30,42136.7,2291.7,0.6011,0.62073,0.089992
2023-12-31,42272.5,2281.9,0.5943,0.61541,0.089544
